id,user_id,wallet_address,transaction_hash,amount_sol,amount_usd,purchase_date,status
576270fd-8095-4212-a3e3-1a16f06acafd,786887497925001236,CcniW5oT7aDvFBkFgpzrFdpfTBCkxZzAMh6ixxPpuDQ5,jjUcmLr4mRJXSLB9B4fZ5TABHA3EJGqi3Rt5iApKp447KVYzdHGsUcJGDf2T6HxWnzktFuyT9szuSHyhrDqg5xp,0.02,3.86,2025-08-13 01:28:06.053405+00,completed
58117833-ec2f-4d24-b50a-1ed9a5c94c6e,1279658585390841938,4xfGs6UVeQgwoVrXETACmsajhtvaM6KMZz4Z6iTAHeJA,3bSvZzqjCqZg94WZGdTqQLRLWGz51frswnPBkHwNroUoREGNyuHuandUk8mx4grXFxHZT5o3SwKreqbamWEqKXRw,0.02,4.07,2025-07-22 16:10:43.186067+00,completed
585d72ed-628a-4e9c-9d2a-c4d8e2997546,463919843150659584,Fn32woEiBSHm8KkU3x5ENTiA7QM6vovG5AUhQUpGBsyM,2kMVdzd7HQzHufMVvo9hPjAJ8KrhQtxRdkfoHSSM3UazfBgstT1Se1NFGuR84pF9E6T87fEmJrFzi8kTNXxZfNfe,0.02,4.04,2025-07-22 18:02:46.398177+00,completed
58c97336-cc4c-4693-9dec-a5f5be481f89,909323990852591627,6hM9ut55Ri5oZQuekny7iQdtFJRYEugTTuiU5NSjjkGQ,5so7iXUXDTGEfPnMeQ6pEbqFFT7KLwPvx2yuCVGydL2HFg4N8EymWiP3XWL2XPUZCTD9Bp57hPd1owjv6exuLBQR,0.02,4.06,2025-07-22 13:56:36.215775+00,completed
5a9a5103-8716-44d0-b916-0d83872cd84f,553478027439243264,HKPFsG8gHtBLBnpRDXsamxDsfFdDQAnvj164p4idjHKo,3dn6MeB4JhZYj7DWaXB5BXYCpsU8a9wCCvMPJSDmuVCEzdJnn5g6H1NPKqWWh1tVvqEu1cS4SeyVmGthFH6FNtM5,0.02,4.04,2025-07-23 05:02:46.969916+00,completed
5ac6c75e-e71c-4a04-85ee-1d9b2af8eda0,981192398480764948,57QW7QYmzJm2X8SnW4GjmrsN5dVFab68Tr2VBwyKCMNj,hmFYAjuBrbSyJ48zbTQEnf7H3N7HAJXtSHzEeGP8LhKnuJAHbe4YnkbuUHMvX3qjPEfYgMvtrpM8nmGZykR1EDV,0.02,4.02,2025-07-23 05:34:55.612984+00,completed
5b3cd9f5-c9bf-46b8-9510-117257da774e,683599399405748314,CNc9UYJ7nYhKRRzryVGDHasCSxsXCGKezAk8QHcbMAiF,4Ds1Z3RZXHkyFq4iNK35Ufg2z4qdh9gQVmVqc6DXN72ghLE9WAo9bGFsz85hx6FmgFuRsH5M5FvvwnUGYKzZoMG8,0.02,4,2025-07-22 12:24:26.791776+00,completed
5b3fb6a6-68c6-43f4-8a1f-85bc45917d0a,1126797984458350622,5jy8BgFo6oey4GCox8pmVjycqBNMfMVTBM3apRqJCKbm,3bQsNj2WehiDvJr1sJUC43wai9dxiXZGyeVBewW7ZTLjQvPpqi1yomePrnZX7AAXZfnNeRB1DbRdu2TikM7aMZTw,0.02,4.05,2025-07-23 03:27:16.332707+00,completed
5b9eb697-a051-42a2-a4ff-39200cb36e87,1324030888530411534,77F4vmUt3SGT8yAMthRKH853w3M22v77kPYLE5pthvna,2Ltx93W1mL9ktAAF7La7VCFwbnuv1EeEt2uK1oc8b58nb5WWMJnB4U61UTSJQnidLW95Lqxjxo27MTgVYjFBNppX,0.02,4,2025-07-22 12:31:02.979985+00,completed
5bda70dd-3a3a-4004-9cc7-ad68bf62f518,1288023650884124786,AWDyGCB8qw8zAibbLfa87eNBiv1KqCAjcdYjW5v759qr,4CXtHumVrPp7RXZcLjUbyfCFyvCH3Cds9Wa9J4jMZ8X9pMHBM9cxXFS14t41xgMwpo1U9ENJYR2hxDe9Som7LRWx,0.02,4.04,2025-07-23 04:50:01.04635+00,completed
5c180be6-e0fe-47e6-8862-534a08d58b4f,625077700394090507,2TRMt7aSPPJwo2xZAKumRge85WCfFitNwBUdTxTP1DWb,5DCgJLL5tjR6m1VMrwPUXdCwVfjQ7GkF54EYuiBjGCrtFeQQDU4otfNtKKqGQxjSHmyME3ro1GosweKKKz8FU8wT,0.02,3.27,2025-08-05 22:40:54.760256+00,completed
5dbf5fd0-0312-4988-97be-b6d4b43beebc,1132621530958930001,6QQVYu3V3vfPcfx36athppsDQxe5AHAJ4aENQukkBgGp,652k3bGbpjzH7VvVU4ZnS5K1ZodYLyK3iDakkPYnKJc1gNho4oucJi8dewXSqRnsCHp2xq9cDD4aQzehYf7pZmUH,0.02,4.04,2025-07-22 16:21:17.743844+00,completed
5f80ee82-f789-4c60-a366-545102232eac,716661664384286741,B2fhQEc6WQWZXGLknkZyTuQuDjZwc7ZteS3rFTwaGVES,7MHPpT9jKght4Vje96cjvYfxD8MYVebycRE2y5eEMr3TCQ7avKi3ko4LSB66WR96G9hfeoDnMcVU99AJaE47CVV,0.02,4.01,2025-07-22 12:45:07.705923+00,completed
6140be7f-9f38-4323-9593-b4cf9ac662a1,500895794979799040,How5tvDX9h379DUa7y17zWCwYx2twC6GSiEymD1hPfG7,3J7PSqxjTyqJqN2Jnnf4qZycLpfL3Ynd7HoVt5dN9PUhZRbugyVj1LihZyfsMUH2ocpxR7WGLebzKLG2gRDT3ebs,0.02,3.98,2025-07-22 13:05:15.458693+00,completed
617893b4-f2a2-47f1-b761-7f7aee828b53,1187101299158831105,CbhqrUY3Q5qQdePX7mAVg33vht7prW7DppMUHdsNNyZN,2EmG42UCshH9wjueZf21FU5FAdig8eALCbAsjVYLPnyrLgJJzicEQcqMffHMftL2rK6VfwmhxDvfkUHQgJtpRyfx,0.02,4,2025-07-22 12:31:05.104074+00,completed
6190c6c3-656d-4096-83e5-34a26d05991a,1201199551277695037,FJbWBGVt5NKWC1rpyEXPur9QEjUfgy2zVZyaVuBzW3Qd,2jDEDkxkALBCVWvnrgjmvQpTPp99yCiuVs2rnnsdnb3SiYZDtoXWE1JseeFpkeLxH9AMKTm7ixx1YE2kZqcjPfD2,0.02,4.07,2025-07-22 17:04:57.017203+00,completed
6231c3d3-8c19-4d89-8471-21492ff01371,825986250259038250,CEDaTFgNPewt1sgQy5WvzzY9KWyUoepCHdrchQjqmErE,3FwxEUC44DmKAjr4EJb9JkNdoS9vGpjT5fKe6Ks7xqdJUWbMqG74L5hXEXnYsPmwCn6dHaZLfGEoGB6CX8dkx3Yw,0.02,4.04,2025-07-24 02:15:19.741153+00,completed
62902ba7-1454-4f6a-9a1a-553ca01cadc9,1096071800657551410,HYGqQLTTvP9xf1oXFvWYdCCCWWCgCdiZDpWyzJf3xxAV,5TBLj9T9Tx4D4EmvTU3TJSZTSLu64ts38SDSPwnw6xqR2cgsWDBRfZhjC7HHPaBNk2nv6y1h2s8VxkXNeeEFq5mz,0.02,4,2025-07-22 14:56:49.925619+00,completed
62913fdc-8547-4f84-9b7a-b2c50492f145,816202276418617354,6VuRWAkGksMhhRkHSUdRBFHL6HHN9pBoP5wrhvjcEGJg,4jnJzQWwsqv74s2WUuru3JT324J1Tkyx9ExHMkXgzNTaGruVjuzPTfHjL7e6TJ6xuE66NMMmjjV5ks1S1PYX8Ayy,0.02,3.65,2025-08-12 06:04:58.294088+00,completed
638ba0ea-b47c-4f4c-ac9b-602d66088f36,562903994318716930,B1XgtjE7TuEYYPFHV6v9jQ96sbL1E4RLBW3KJntXZ1fs,4cRzUKVSW5Xk4JMGADjTSuec7LJQRMHQ8PG7x6uTr4wPd6xaewbEDqNzuMh54wUzLnBZhdJYmSbUN8LrR1Trc4bW,0.02,3.92,2025-08-14 20:36:26.778754+00,completed
63cae783-f298-411b-88ff-5bd2c571fe18,920054503661772860,EB9gwWkAL7U5YVHpjGHYCKTeqQJ67S6AFasRLTYPDER5,36icNQndXuGFDUqjczbLMNfJZzKyXDvdXVfDegBXZxjYw9N6gQEG6YqwgvRXTvCknUSAiDtBWNuiiDgKon9TrJU1,0.02,3.54,2025-08-09 06:54:50.683107+00,completed
6444bfbf-6eed-433c-b144-3ab2de48b198,1113576721770348637,6snzKgvLvp27KnByYkXZexC83rzYafkeezqJfe2Xxb94,2qkiG2XJkS9oujhe4pyHwAH78ukzUmRHzP7pLZMHB4EnQ8cKsnAGzB7hr1YdnmdMrAuPFaFui5vBJ1STuhszfJ9P,0.02,3.89,2025-08-15 12:42:22.024157+00,completed
64572d0c-4a89-467f-9cdb-8cd1f2293c09,1251100519460634688,HD11ff5AG4qCMkzD2fgT8Bp3FtztAMY3kXS8h71D7Dr8,3f8zWka8LeLmNjDZkDrS5EDT4FZMS7mqf3mASPMN1ueND3PpaHixRBvvfXP7Z6L91zZtYiBYkYdU33ZSRMwKkoNu,0.02,4,2025-07-22 11:59:31.90044+00,completed
64cb4901-31c4-4e06-8a21-a9fe43f9d77d,1308013054436577372,CzWev85ZAHLNW7tYx7ZxLydSdpLB1ULTLuqHkih8r8Za,5ki6DRTR1emgV4RDJSNTE3zgmYbwLy78ZhBnfAdZvZwLEPWHZu67NfBPc82SnBVBo4nBWg279wavd7DoKveoqvfw,0.02,4,2025-07-22 13:22:38.293215+00,completed
651ad78e-3e07-4de9-9fab-61347ca0ebad,1250372857574461502,6Jjh7DZD2Ls6iTxvoyo1wn13KSBzkycB1SdnxMWHyQhr,ZpSJbyzzreGW8WumN6rjWbR8NyfaKHG7kLdJ7E6fEPB2q9aBmt7mDUdtf93CffC6JsjEPkMEFFrDGRuoy82SrSe,0.02,4.11,2025-07-22 23:56:17.834544+00,completed
6567c867-3f85-4f59-87db-9c29d47112a8,841834841195675689,DFX2ppD2eoMf5MNvsVEz1gHfLYP1BbfSwYhtrG7rQNgJ,3C1JqeG7Fp8PdwVTWv1PVmznASsiicZAVEKJ1LMYTqZEnLTkECTkiV5z6864s6vu8BQ6DKTQZk3FUUTSvucwjRBH,0.02,3.28,2025-08-06 11:45:53.56638+00,completed
6584d7e3-ac72-4f4c-9e72-825ec30f296d,777240440302731295,813raob8gfbgEcXFtBmajxLdDUaDGgoQiZo2rhgvhgi3,a43LGSyrLNcDMMiJiu1R7jpZi4kWunnAmBsbhY98U9u1MxcuEFajjFvof4kzRLaZyTHTMiiLiTk6WHhEzU61EKr,0.02,3.6,2025-08-09 06:49:20.51246+00,completed
66018a9b-76f4-4499-9be2-b0f550530da0,1392877571913420932,695oQM2X2L9nfJeH9iYFM15JGBKQnyapvr2V2MPLPbtR,3SfydLvXunZUS5RVtKLbinrBeccNVtq5EeuZF7Lf7RQZszgA3JCsgm4Qut3yEMJuNDQFk7K8ta3DGpjqKkE2a7PZ,0.02,3.35,2025-08-05 13:24:28.498837+00,completed
670c18c3-f866-4ca1-bcaf-43aa40309e49,1389395124848562367,EVyoRYSZsS7oLFpExDfBbHcG5gMh5Meb1j2dyBD6qSPn,47RPmBBbCKVtUY89QhUxGLg5CewHQxToeCKaWDE1NegTQf5BrF5QiHUUCZyVN6E93kDBi33tFcLQ1U6jCmVTw9XL,0.02,4.04,2025-07-23 03:40:29.581763+00,completed
6927ef98-e263-40b6-983a-c23ca44022d5,842075501816053882,75uPzRvrSzHhVLnJFPzo8sF8jNcDp261NEV9CamZEUNG,NU4w86CnT6viwLAAoFEiJjBimCv37PVq4RPsjQ86eTo3tm1SHZ3ayDLq3Li2QPgGBTEEo4NsA4JANEWXFGJKpHA,0.02,4.06,2025-07-22 16:57:02.292872+00,completed
69315601-437d-4cc2-bea0-37d8b14c6634,681224454910902403,A4wukhFvrDpCTqhRFGheiLLXAYuDZEFv2g6LKAZ8k1nD,3fxFihYAx3FtxmEdabdCgPP9ywmTxQ3nJBm3o5DhWAKEjdVru9Eo4FGDppu7LMYzQeA43vPZ9Z8DaCKco29Evpqy,0.02,4.04,2025-07-22 18:56:01.650246+00,completed
6941af5c-bfae-4b44-af7a-e508dbb30fb1,1020294164207902740,3i82YV8JDhtp5scH56KkrEi7NhXdXPm1JNKdMDHKdrHG,t8Mo4Xzu458ZaMxjxnwMQyo9XeVxQvfSJwFjhW84Kfd9FsQ3wuK5wPZHQEGuteYjUr1JNMD9YAVdMmTyBc9fMe3,0.02,4.02,2025-08-13 12:12:59.543216+00,completed
69606675-4382-4ab7-bdb8-446bc5bba459,392674599701315615,5uQBedakm7rwDUEdetsJAo9sYA9P1ZzhYJAF5AjqUaJ6,3PC1NmCnTMz8RxrHFamcbNbUEXkhNXNiYEEjfnqrLJiBWQZLxDX4gZUsi1E2s8ZUAN9KhonVDDRN88dd3MqxNDxg,0.02,3.64,2025-08-11 19:16:58.967017+00,completed
69f974f3-e0bc-4997-be7e-ed1fe8091c50,239866376494383106,8CFNY5R9j9gpmSRrtqeQdABNX1t4Bxi83svvWBMAi899,5EcWBEi3Zh7312vAVvKbrS6zqCQtFX8LE3GE8VKsJPCKbEpwmcuV6A7nfGeCtTBuSrhv7T1FaVD6ZwhaYPtnEEH,0.02,4.04,2025-07-22 18:55:05.261624+00,completed
6ab102b4-54b2-4490-9d3d-6a9e11b2ecd3,1320525805457113249,8txVP3fYXGLw1vkNrnCjrMUNTQYsrDaif2ZBAVKyM3xD,5TxULcFKbcKZM3SNMygHuV1wZzfXgfsbbWFCWbJPBBeRYReC9RDz1SWxS6jKAVcBX7uhmRauMyMizND8Me7bTQCW,0.02,4.05,2025-07-22 13:09:33.093645+00,completed
6ae184d9-9fb8-48eb-8e8d-3d3018c15c3c,1271825662935826477,B1ZNurndbwEpxx9JpGRAujaDTRbTTLF9VyViofw1Vmr8,rukTim1231EqzULr6DiA9ydV9QGurqbTrjWn2uknXsinHbf38xADizyskaKCs6CMz2YQkdJ641NX7YLmutd21HW,0.02,4,2025-07-24 17:35:58.380829+00,completed
6bfdd078-7faa-494c-9c4e-a48ec0141fbf,755103401582526516,9CZFb8qPAQjiqtJYyMkpEBA8RhMUHsgGf4cX8gYPqqw6,3Tx7ES4bvznZvq9Ycnj7Brvci4xXm9nmsgskwXEvAPBj38qX5vSHGhnPzjpuotyipLtbeeUACkTrTM82dfJ4MunQ,0.02,4.06,2025-07-22 13:27:33.491877+00,completed
6c5bd44e-2449-436a-b4e5-31c94818327f,1209880540342386690,LcSbDtMTLPMz8GvjiUEnUzDUq8aEYXf3CfbRtMHHVTS,57YEsUWhfEeKBZQbhKYRhYfoV3i2C6HCTyYVK7aHmTCPb8yxuZBQPkSbGpXTskR6nzYUKqwKwqfexrXV6GkoPMpf,0.02,4.07,2025-07-22 15:44:31.634152+00,completed
6cc0443b-2c24-40e7-916d-ef7ab2c5245a,261287743953436676,3Pgq8Xogc8t6P3fKgTnjyXt3etRH3nk4HnWwe1Z8ef9n,iS8ppeJGm84FLnpqCLiqSCwYfyv1HoNzLdYhFyPVWQFMf9bTdBmmnyo2UwwuXzir7ECSuWAakhAqo25UoiYCT5p,0.02,4.01,2025-07-23 08:38:15.253672+00,completed
6cf055b4-7baf-4969-92ad-3c72dbbfcf91,1393295612585443378,3HivfnesuPVVapbFQcYAvF3A8iRmMVG63WnHcRQzS1fC,4rjfzSfEVZoTZ3x8rX8acuzj8jqz2zJPpjDLaCZdmq5uWM5ZhJKZVUqbVdhsp8ji9jSuavRHFsqfvgYpC96AqoT2,0.02,3.34,2025-08-05 13:30:19.602003+00,completed
6d025306-18d5-48e5-8280-5a6c0b6e81dc,389597658882506752,FZoYdUwf3R8B58UYxsutMjqSSavXFKc4xZ2MJm9VAJgM,VeskUAUAjHgGksbVsy5TFYXw66W6Pb9BYyhyygh4ATp6GfU8smDc5uW7fiLpxV7Ws94bAkzjnANG6aVEoQ5zW7C,0.02,4.07,2025-07-23 09:15:11.241161+00,completed
6d5db61d-097a-429b-8287-14c81bbcfe47,747749139663552592,565DvAWjGLx1kQTTkgdpvKCMF9fxHgx21XJmmJtga2fN,2VCRi5NEbQqLr79fMWRzZGAQE2h4o9PgVoAgwAdsMZp8nqQjvGCNbMudEHfNqLWrhhFczEQmAoPGPiXDmzmYQLcZ,0.02,3.88,2025-08-13 01:31:43.288947+00,completed
6e0addd6-33d0-4b45-a205-81115555a78e,785004437332688897,4SuYZ3cTCmD5uuSQP2GW2hE1TDYkoDEgcsVBA7nBTiNt,5xWb5iskLNyfuKpWy2WteLeHEnwXzajjPyZAVJfC6Ah3sEXPE756jv1AAahb2SNVmRyoN1mew6XffFjAoXT7313Y,0.02,4.04,2025-07-22 13:14:35.540356+00,completed
6ebc492a-26d3-4ff3-8b5a-78f0ee1397b9,1209880540342386690,LcSbDtMTLPMz8GvjiUEnUzDUq8aEYXf3CfbRtMHHVTS,5Yu6Vr7ydcffYcYQhNUau2SFekS7S43qHWNUi6Uq7Xy7uxPaw8P8DjgSz6JkdgvQGLa9fgF2e8ofLNpsF5WwdUcs,0.02,4,2025-07-22 12:39:11.332865+00,completed
6f0909df-dc38-4fa7-8b12-e3c86d555432,1132621530958930001,6QQVYu3V3vfPcfx36athppsDQxe5AHAJ4aENQukkBgGp,3CKRo16ADJm9qDTqpDJf69XPeuGebSbJKHcHgMeDwCjWmXRY5oZy21viLPyCvockrpU9WfWCZVYwkctvdu7eML6F,0.02,3.99,2025-07-22 14:30:31.597876+00,completed
6f2286a1-98a4-4f21-8628-4bafad92e4fc,1331705103698100337,hY9FBGjghP7U7J5wrDtvjh1tzPvXUyppHkDuW189E61,3rXDBY9eMFdtwvR8AVQaVJbetSgXXSmYTqt3PaMhkCfv98qE4ye8VQnKVQQcwd2dXdnXBeVEQVUmDSCzoafNrr6G,0.02,3.37,2025-08-05 12:40:45.391495+00,completed
6fae2952-2331-4ad1-93f0-839b303308f6,1395338346494165087,7s2Bwh6mGcwAazMEYeHPqxhUrmwhAbfegAgJcsGNpruq,3bDpmbdf1o8com5JFZn3ucHv3dgjbE1fpLdgF59WfZ9X9m8dyEtyzeCiXpf79zSzhtLDnwSvbp1FNQ2J8pHCFNTD,0.02,4,2025-07-22 12:30:48.754562+00,completed
7015fa1d-3bd6-48b7-bb3e-cd856bcbb4df,757141710836072451,6xNb1jJY6usYgnuNDHugEA6kHGVKLghig37355h2k2Vf,4mJRz9CPBHq8aCgL2XESJsTU24DGPvQVxPKa9JvSnd7wxz7SnB7bD8hUwsBtKA8bYCTR9gMoc96w5DaRsU1XgvuM,0.02,4.01,2025-07-22 12:45:27.782404+00,completed
71d8d68c-adc3-4458-ae64-87962e9fcb65,1172173077728215135,FH5xzVYdRWGaiKhNhX7B11vniKnGJSa2H4MycapYfTA8,dkf2GG5R5ZidBcWhQpZWmJwXZWQjpEpsHDqgv3ncbwa2RgFQtgELGc3EptzXLEBpnwCBUVkf5QjRaoDin9GLRJd,0.02,4.02,2025-07-22 21:27:24.797301+00,completed
73774b51-6000-446e-8401-1a008d9a0294,1293552754014425110,3Jn8tqVTDyDCi64jTzY6UFAJPLuuiypuFghYcL8PvaRz,3Us6hLWejsStUQ6cxKukHn8A9LpQhEHg5VrT6BSX1v9bz4SkN2PmoNgr1j5Lwm2jUejSnw1h7GDgAmACsgkuGQt9,0.02,4.05,2025-08-15 07:02:45.83778+00,completed
747dd572-f8d1-4925-ad1e-9417ffcb4768,852948274888310843,9PpQw1Y9veEwecVABaQRW1d2SndpWgMnM3W8y9PsVCea,5mDnTiLDZZA5kbHGRv5mnUQrEDN1yg5JeUxeEwE1Hmsh3b3b649SEn4MpgATyVkU7Pw7E8mbtAqT7ZaPYrvS1UuB,0.02,4.07,2025-07-23 01:53:30.229432+00,completed
76979d21-0c5d-4775-958f-ac97140c2208,1129356891454197850,D4FpNs4jQ387cduZvtNdPvWGPJDG4PZLtTJjmi8CKKzC,2sQJsUKBEwH7GjttEYbyYCDxgxdkrDVqTTtEH3cdiP6RhdDptnwLz3hNjppu6cnwtKwdNiGFqJz1D1h6s62L8Dn4,0.02,3.89,2025-07-21 19:33:57.674711+00,pending
77154d04-ba69-4f5a-81b6-d86fcf913280,1209880540342386690,LcSbDtMTLPMz8GvjiUEnUzDUq8aEYXf3CfbRtMHHVTS,5K8p9TxT12CzRC9CxvFsYBBYjnQttY7utbxVJx8VZTFUhkVUmHYhDmK5rFMUpRYZyC6ybLbitmSHqjnE6DQYuFvT,0.02,4,2025-07-22 12:25:52.863092+00,completed
772901c5-ff95-41e4-934f-0ccfb05960a5,843437595898937395,GdrHTW72jrfiwR6gJMGzVogtv3EPjYVFETFH5CYANX5P,5JUByMTzCubbnNoLutPnCYowUrgwAbrsxMUsex3nj5aiJU1rdoBygdaKg9amQeU8aRXEB4yvvVr2Tw9AHPs8ZZdq,0.02,3.97,2025-07-22 11:43:25.29323+00,completed
7786b4e8-1621-40e1-86c9-f1529ea33273,618931418197655563,2djVNdZtKZeYGWYfd8KDoSqWNcWbGaucYzLusbkpYJTe,UfXxnRGYU175sLNM8wSUzJiSqDQfw2sM8XrX14mfx3gyEhGRSDZnbMwc4SCRPhiETRKNWHx4QWr78B48rZRJ1K9,0.02,3.6,2025-08-01 20:04:47.468096+00,completed
77c691de-692d-46f0-ba10-9c3228ed9873,1294864231589613691,7nXLFApqGbcPM1BwWAK4r3LgdAK8yStqb9MZo1BwFJDy,HtnMtmCvSvBuqzwS6SGkJ9tZfVhVoeLBStLS15jUpsBeMxkW4U5xuELUMf2FHKPLLZJvWuG11KpYsJVu4GQKEkG,0.02,4.07,2025-07-22 15:52:53.570448+00,completed
780789ca-dfd2-4bcc-aeca-0b8f3c18a780,757303065513820181,8oePqaVTGq9eVwfMtZFSubakpdRL1SF1BUSfYBqhE12j,5PTq5mCv24bYt1iMxoaudNHaoUQ7Rc2nnpvmATMmCFvfrq2sU8DpZ2BsrKpz4uETrz8KeScaHLmq9Kh8LVxDGjcy,0.02,4.02,2025-07-22 20:55:34.267175+00,completed
788bb14d-c4a6-41f3-b40d-3c4c690c47b3,909323990852591627,6hM9ut55Ri5oZQuekny7iQdtFJRYEugTTuiU5NSjjkGQ,5wgWxAWpF4HxxSPA7XEyNEZEGmsc6a4xjEJfgZDRDgvFKUFr6CPnjE8omt1cnnUzY7HeSnVFAaXqj75sw6EEV4ce,0.02,4.05,2025-07-22 13:18:12.765669+00,completed
7938d946-df39-48db-824a-31f7aac30f22,478860213097857024,2hM12sLGV5D4oZh7WYXCg8T5MB9fnrH8vJXkxrkAem4G,N6hBsGzDQJjiLKbRNag9RzsQbB64AEH7zEjBe6VUMUii7eAB78THi7sZnAqbyKt3VfCXY3w7vyZ3c6Nngw26WEq,0.02,4,2025-07-22 12:33:29.181839+00,completed
7a5f7217-a171-4f4c-98b6-485a1c196d5f,584843064938332163,2idnMGnQmGiprUk396aDaETJq1H2s5DxZkGrnoru1UNq,y9BasYbPk7hTeaFgKCsVcwcNde8mLnwJrNDoVeoRBr6hPiwxgaru3aSktt6kasYa22kqvLFoEJcww15nx2QAfNq,0.02,4.05,2025-07-23 03:39:48.843248+00,completed
7b15f5fd-dc76-4d0e-a1a1-95771f93e8a4,752124360734670889,4h6ducHx9zDcXCXG1p9zLTsmg19orR4WXZvkcy2g3okL,5hMLTHVG2NkEvKoJJ5zNE4Bw2ByRPGWcdduAbCRBzRYDvk8WD4FDTcwKtjPVs9xxoUpQxTA1PT4mqwcALn8midMd,0.02,4.04,2025-07-23 05:02:51.872797+00,completed
7b6e87ab-35c7-47a3-ad96-d0722a56bc0c,1254466128730656829,62amT1KY4DicEhSM4GnmrLwu4saEuDdmvexscN1onYDp,5cDZ8ZDnxc56f4mjiKNTXuqxdqLVodtty4PPHkfS43XQRjxbzqxRBmqu7WvXubs5m2JaXEVXKfurum6umEfhfsRZ,0.02,3.99,2025-07-22 14:13:18.621868+00,completed
7b7a946d-4a5a-4158-90e8-00e4d44eeebf,1139095184831942717,2VjJpavqXeMkidxnmkHKUWk7d6J9TeuLyZBw8XSKkHrA,4De6A32hdAwgxVi9Yoq1rFFYxDtZEaPC58y7xHL1chdC9kfaHRWQg1Ck8AiewLuaBpwF7sznuAzVfpq2PwkeEuJk,0.02,4.04,2025-07-23 05:08:05.167407+00,completed
7bdbd449-130c-4b82-ad4e-c5a6bc81e58d,932390020315250729,GoEAvGVU3iDdEWSFyJ6TpNn7Xvb4XbfJFUo4EcHzmMeJ,4TW4z8w8FXGNNy1Cgb1Lh1RNx55aTcWm94EE6BxZ5vTRnyeuP8iZdzKcqWToufk5WePdTmeLmKz2ncqZcjrSBWYo,0.02,3.34,2025-08-05 14:06:16.336828+00,completed
7d336835-b9c6-4f44-83ee-ca4405be55e0,1197894371442434089,4WG8AXTR94gKPTaRZuKWatmAYvA7zfzzca4feyECHid4,3dfTLqgpJjbBKztP6J6BEerN3z7k9yY6RKSefgbhoGhz9UPg8R4MZEXQaif8YD9TWmYfReS5KT4SNbzeEAtTBxRA,0.02,4.11,2025-07-22 23:56:13.77033+00,completed
7dc8e517-0314-49b5-9efa-215be8edf6d8,1343819304944275498,FJAropCwD61qaGHRkw9QSJDVeBNRkx3NZxUMP4mQKkoC,5WPHnjQbKxJBtkzpY7EZrUTB5uLZhgw2aHavo8twDQmDgj6cwx1FjAivjprnE4x53fQxL9qFeutLzyb9NoPfWzQb,0.02,4.02,2025-07-23 06:49:29.640656+00,completed
80d08a1f-a5a9-4426-ba62-4f0ce4b81966,1198659502157873223,4fijX4fPMcdooRLKWxbPKL1Pd5GZTEHG1vfbRGSNjwq6,2uk2wwMyQjLQ43p9mC1jCstAqJwJD2NFAPMky4WZyvjzXEiAhAXf8AJaEYyEyrBCH8QLE6H1c9ZMN9BDqUeqFvVg,0.02,4.08,2025-08-14 10:06:19.343014+00,completed
8145ebc7-95ee-4f9b-beb3-1f9a11ebfba6,1244957853589045289,27UJtkxGQQxoAzkZpG3kyPqeHiNSrrPEoDrcthjqwcHc,KbdH621KpMc4vkAoPyLZi7boPn9foZf2nE2o5vhntBQ1V2sGHp8FDQBQ6c3YFTTJtAjZkLBr6Qtdkrizv5EnQpN,0.02,4.04,2025-07-23 03:50:57.824515+00,completed
81c7527e-ed6a-4c85-a35a-78f8d1f2777f,982484003196133376,DtUfvq2x7EFFCt59N4ajsHJHuxmHgbJAu5aeE44RZRoB,5MjatUoTRj63RYpbaFrv4YbCeeZzUdtyN6PFophhYEWaSqmKKxdadPdsx35xekh85twSvzN7Uw3ViE3eCdZrPBCY,0.02,3.98,2025-07-22 11:59:24.441571+00,completed
82131bd2-b7c7-48ff-8565-390f2d76fd9e,425910497003700234,FELr3PCwBHLZLpBb3BQDjBmkyp4bsTZwXkym8HZjJaem,48oHEA9kPTe1fphD9coa2G5ca9BXCfLePfAkpQXZtMfnsdoBip4wQZFnZtZivkG8SMSo5UnVqDtFDXbGY3RDxS1h,0.02,3.36,2025-08-05 10:06:03.024918+00,completed
8361f013-8f39-4e8a-8b58-c8d852c758a7,277102811563425793,CZpc3xZvS7iPLDTXrMSHxFaE236vZDpWuEQTNVD1Lx2P,4baRP9gUDsnvGZY2B9kwLvk6agGZzBJwYztpuUAsNed4jiwxpE1WwJ4GH6VVmbPkyRbGzET8oCKa3LEubmUt3Wxe,0.02,4,2025-07-22 12:27:54.609702+00,completed
8374a9aa-ea52-4f6d-bbdf-7cde5a6e81c2,1082376505767768147,6oDWnQCHyQFrowebfMpUfWpFtb4zfaEypk541owm5KtS,4gBLgX7rjtdT5At6rLLSUraz8GAh28WtWytjtipDriVprxx1untvF15hyqFLsoGJ46aTjpTVe9Gt2w36yzmPJbeV,0.02,3.68,2025-08-15 20:13:51.848865+00,completed
83ba23f6-81df-4c53-84bf-dd0c7f83946e,922700592516825120,2iTDWtyaZ8pinYnQLGuPfygf1bbKYEA7Uz5rS9hFRXAq,4XJuUrk3xZsaU2dns9RZfxBey5doRzaTZsacboqDQJVLgBoo5h5XBkFcs4cirDsjLqQbcvdUkV8PPPvUbL16bVD4,0.02,4.01,2025-08-15 12:43:34.868942+00,completed
